"idBank";"Dernière mise à jour";"Périodicité";"Puissance";"IDBANK pour sdmx";"Correction";"Activité";"Indicateur";"Unité";"﻿Base de l'indice";"Nature";"Zone géographique"
"010774840";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.10 - Activités des agences de placement de main-d'oeuvre";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774944";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.20 - Activités des agences de travail temporaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774935";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.30 - Autre mise à disposition de ressources humaines";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775463";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.11 - Activités des agences de voyage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775437";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.12 - Activités des voyagistes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775335";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.90 - Autres services de réservation et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774413";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.10 - Activités de sécurité privée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774895";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.20 - Activités liées aux systèmes de sécurité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774927";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.30 - Activités d'enquête";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774741";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.10 - Activités combinées de soutien lié aux bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775117";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.21 - Nettoyage courant des bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774912";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.22 - Autres activités de nettoyage des bâtiments et nettoyage industriel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774380";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.29 - Autres activités de nettoyage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774800";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.30 - Services d'aménagement paysager";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774342";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.11 - Services administratifs combinés de bureau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774733";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.19 - Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774986";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.20 - Activités de centres d'appels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774352";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.30 - Organisation de salons professionnels et congrès";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775320";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.91 - Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775013";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.92 - Activités de conditionnement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774782";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.99 - Autres activités de soutien aux entreprises n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775476";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.01 - Arts du spectacle vivant";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774991";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.02 - Activités de soutien au spectacle vivant";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774438";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.03 - Création artistique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775277";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.04 - Gestion de salles de spectacles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774661";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.01 - Gestion des bibliothèques et des archives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774724";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.02 - Gestion des musées";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774662";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.03 - Gestion des sites et monuments historiques et des attractions touristiques similaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775224";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.04 - Gestion des jardins botaniques et zoologiques et des réserves naturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774950";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"92.00 - Organisation de jeux de hasard et d'argent";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775353";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.11 - Gestion d'installations sportives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774340";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.12 - Activités de clubs de sports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774674";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.13 - Activités des centres de culture physique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774802";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.19 - Autres activités liées au sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775424";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.21 - Activités des parcs d'attractions et parcs à thèmes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774612";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.29 - Autres activités récréatives et de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775264";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.11 - Réparation d'ordinateurs et d'équipements périphériques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774575";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.12 - Réparation d'équipements de communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775077";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.21 - Réparation de produits électroniques grand public";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774435";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.22 - Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774799";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.23 - Réparation de chaussures et d'articles en cuir";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774891";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.24 - Réparation de meubles et d'équipements du foyer";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775330";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.25 - Réparation d'articles d'horlogerie et de bijouterie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774648";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.29 - Réparation d'autres biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774395";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.01 - Blanchisserie-teinturerie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774690";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.02 - Coiffure et soins de beauté";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774601";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.03 - Services funéraires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775432";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.04 - Entretien corporel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774626";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.09 - Autres services personnels n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774466";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"49 - Transports terrestres et transport par conduites";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774843";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"50 - Transports par eau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774631";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"51 - Transports aériens";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774881";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"52 - Entreposage et services auxiliaires des transports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774367";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"53 - Activités de poste et de courrier";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775106";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"55 - Hébergement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774499";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"56 - Restauration";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775347";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"58 - Édition";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775216";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"59 - Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774807";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"60 - Programmation et diffusion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774770";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"61 - Télécommunications";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774498";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"62 - Programmation, conseil et autres activités informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774561";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"63 - Services d'information";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774540";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"68 - Activités immobilières";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774532";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69 - Activités juridiques et comptables";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774804";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"70 - Activités des sièges sociaux ; conseil de gestion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774519";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"71 - Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775444";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"72 - Recherche-développement scientifique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774919";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"73 - Publicité et études de marché";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775283";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"74 - Autres activités spécialisées, scientifiques et techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774893";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"75 - Activités vétérinaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774820";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"77 - Activités de location et location-bail";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775036";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"78 - Activités liées à l'emploi";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775204";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"79 - Activités des agences de voyage, voyagistes, services de réservation et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775471";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"80 - Enquêtes et sécurité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774614";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"81 - Services relatifs aux bâtiments et aménagement paysager";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775355";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"82 - Activités administratives et autres activités de soutien aux entreprises";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774382";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90 - Activités créatives, artistiques et de spectacle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775100";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91 - Bibliothèques, archives, musées et autres activités culturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774434";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"92 - Organisation de jeux de hasard et d'argent";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775067";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93 - Activités sportives, récréatives et de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775088";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"95 - Réparation d'ordinateurs et de biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774818";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96 - Autres services personnels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774869";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.1 - Transport ferroviaire interurbain de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775266";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.2 - Transports ferroviaires de fret";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775389";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.3 - Autres transports terrestres de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775328";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.4 - Transports routiers de fret et services de déménagement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775273";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.5 - Transports par conduites";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775069";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.1 - Transports maritimes et côtiers de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774566";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.3 - Transports fluviaux de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774530";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"51.1 - Transports aériens de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774793";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"51.2 - Transports aériens de fret et transports spatiaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775297";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.1 - Entreposage et stockage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775214";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.2 - Services auxiliaires des transports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774572";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.1 - Activités de poste dans le cadre d'une obligation de service universel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775290";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.2 - Autres activités de poste et de courrier";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775055";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.1 - Hôtels et hébergement similaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775287";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.2 - Hébergement touristique et autre hébergement de courte durée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775110";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.3 - Terrains de camping et parcs pour caravanes ou véhicules de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774998";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.9 - Autres hébergements";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774679";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.1 - Restaurants et services de restauration mobile";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775006";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.2 - Traiteurs et autres services de restauration";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775452";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.3 - Débits de boissons";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774421";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.1 - Édition de livres et périodiques et autres activités d'édition";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774750";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.2 - Édition de logiciels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774735";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.1 - Activités cinématographiques, vidéo et de télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774836";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.2 - Enregistrement sonore et édition musicale";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775247";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.1 - Édition et diffusion de programmes radio";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774505";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.2 - Programmation de télévision et télédiffusion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774701";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.1 - Télécommunications filaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774364";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.2 - Télécommunications sans fil";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775070";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.3 - Télécommunications par satellite";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775305";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.9 - Autres activités de télécommunication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775477";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.0 - Programmation, conseil et autres activités informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775310";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.1 - Traitement de données, hébergement et activités connexes ; portails Internet";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774541";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.9 - Autres services d'information";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775433";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.1 - Activités des marchands de biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775054";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.2 - Location et exploitation de biens immobiliers propres ou loués";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774496";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.3 - Activités immobilières pour compte de tiers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774676";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.1 - Activités juridiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774529";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.2 - Activités comptables";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775039";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"70.1 - Activités des sièges sociaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774765";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"70.2 - Conseil de gestion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775085";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.1 - Activités d'architecture et d'ingénierie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774907";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.2 - Activités de contrôle et analyses techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775084";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.1 - Recherche-développement en sciences physiques et naturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774992";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.2 - Recherche-développement en sciences humaines et sociales";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774697";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.1 - Publicité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775255";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.2 - Études de marché et sondages";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774373";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.1 - Activités spécialisées de design";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774702";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.2 - Activités photographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774469";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.3 - Traduction et interprétation";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774870";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.9 - Autres activités spécialisées, scientifiques et techniques n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
